index,premise,hypothesis,label,readable_label,negated_part
659,O homem veste uma camisa de moletom com capuz nas cores vermelho e preto,O homem não está vestindo uma camisa azul e branca,1,entailment,hypothesis
660,O novo presidente está realizando o juramento de posse,O presidente atual está fazendo um juramento.,1,entailment,hypothesis
662,O homem está comendo,O homem está comendo algo.,1,entailment,hypothesis
663,Pessoas estão reunidas e sorrindo em uma sala de aula,A sala de aula não está vazia.,1,entailment,hypothesis
665,Uma mulher está se expressando com um piano,A mulher não está se expressando através da pintura,1,entailment,hypothesis
675,O cachorro está saltando sobre uma poça de água,O cachorro não está deitado ao lado de uma poça de água,1,entailment,hypothesis
676,Uma mulher está cozinhando um escorpião,A mulher não está preparando uma salada para o almoço.,1,entailment,hypothesis
679,Girafas só dormem até 30 minutos por dia,As girafas não dormem várias horas por dia.,1,entailment,hypothesis
681,"Uma sala de aula contém carteiras estudantis vazias, cadeiras vermelhas e carteiras brancas durante o dia",A sala de aula não está cheia de estudantes.,1,entailment,hypothesis
685,"A linha retrátil de produtos, incluindo garrafas, copos e marmitas, está em exibição no estande da empresa",O estande da empresa não está vazio.,1,entailment,hypothesis
689,Um homem está segurando um peixe que ele possivelmente pescou em um rio,Um homem não está segurando um pássaro que ele possivelmente pescou em um rio.,1,entailment,hypothesis
691,"Estou sentada no chão da sala de casa, abraçando minha vira-lata cabeluda",Não estou de pé na sala de casa,1,entailment,hypothesis
695,Um prato branco redondo tem sorvete de canela servido sobre uma tarte de maçã envolta por caramelo,O prato branco redondo não está vazio,1,entailment,hypothesis
696,A palavra LUTO está escrita com letras brancas em um fundo preto,A palavra LUTO não está escrita em fundo branco com letras pretas,1,entailment,hypothesis
699,"Depois de um dia de pesca, o pescador visualiza a praia com coqueiros para onde volta",O pescador não está indo para uma praia sem coqueiros.,1,entailment,hypothesis
706,Uma pessoa está sentada enquanto joga em várias telas,A pessoa não está de pé enquanto joga em várias telas,1,entailment,hypothesis
707,Os jogadores de futebol não estão em campo e não estão vestindo suas camisas verde e amarelas,Os jogadores de futebol não estão em campo sem as camisas verde e amarelas,2,neutral,hypothesis
711,Três gatinhos listrados estão divertindo-se com um gatinho preto e um novelo de lã,Gatinhos estão brincando com um novelo de lã,1,entailment,hypothesis
721,Atores e atrizes da peça estão vestidos com seus figurinos para a promoção do espetáculo,Os atores estão vestidos com seus figurinos,1,entailment,hypothesis
725,Um moletom vermelho de manga comprida está estampado com o tema do filme,O moletom vermelho possui alguma estampa,1,entailment,hypothesis
726,Não há uma alma sequer repousando nos bancos e admirando o pôr do sol,Não há ninguém sentado nos bancos apreciando o pôr do sol,1,entailment,hypothesis
729,Dois indivíduos estão trabalhando no computador,Dois indivíduos não estão brincando fora da casa,2,neutral,hypothesis
730,Formigas estão localizadas em um espinho de uma acácia,Há formigas em algum espinho de acácia,1,entailment,hypothesis
734,Uma parede branca é iluminada e decorada com três painéis de MDF preto formando uma árvore,A parede possui alguma decoração,1,entailment,hypothesis
740,Não há nenhum menino de azul segurando uma pipa,Nenhum menino de azul está brincando com uma pipa.,1,entailment,hypothesis
742,Não existe nenhum homem abandonando um bebê em um beco sujo,Nenhum homem está abandonando um bebê em lugar algum.,1,entailment,hypothesis
745,Vários educadores se reúnem para iniciar um projeto,"Os educadores não estão trabalhando independentemente, mas sim em um projeto conjunto",1,entailment,hypothesis
747,Um homem está observando o trânsito em frente à sua residência,O homem não está na cozinha de sua casa.,1,entailment,hypothesis
749,Uma mulher de cabelos platinados exibe um relógio em seu pulso,A mulher não tem cabelo preto e está usando relógio,1,entailment,hypothesis
754,Uma enfermeira está presente e a previsão de publicação dos editais é amanhã,A previsão de publicação dos editais não é amanhã.,1,entailment,hypothesis
755,Dez brigadeiros de limão siciliano estão enrolados em granulado bolinha verde e dispostos em uma bandeja retangular de madeira,Existem brigadeiros de limão siciliano em granulado verde na bandeja retangular,1,entailment,hypothesis
757,"Uma mulher está sentada na montanha-russa, usando óculos 3D e fone de ouvido",A mulher não está sentada em um banco do parque.,1,entailment,hypothesis
767,Um garoto está pintando o quadro,O garoto não está jogando futebol.,1,entailment,hypothesis
769,Um risoto é servido em um prato com design de folha,O risoto não está em uma tigela,1,entailment,hypothesis
771,Uma garota nadando resgata o filhote assustado no meio do lago,O filhote não está nadando sozinho no lago.,1,entailment,hypothesis
772,"Vários homens se reúnem e se abraçam, formando um círculo no centro de um campo de futebol","Os homens não estão se dispersando pelo campo de futebol, sem formar um círculo",1,entailment,hypothesis
773,"Quatro latas de bebida em pó estão organizadas em duas fileiras, duas em cima e duas embaixo",As latas de bebida em pó não estão espalhadas e desorganizadas,1,entailment,hypothesis
774,Um mergulhador azul está alimentando um golfinho,Um mergulhador azul não está ignorando um golfinho,1,entailment,hypothesis
778,A vacinação está sendo realizada pelo sistema drive thru,A vacinação não está sendo realizada somente em hospitais e postos de saúde,1,entailment,hypothesis
781,Um estudo revela que mais de 1 milhão de pessoas morrem anualmente devido a doenças transmitidas por insetos,Pessoas não deixam de morrer de doenças transmitidas por insetos a cada ano.,1,entailment,hypothesis
782,A tela está completamente branca,A tela não tem vários desenhos coloridos,1,entailment,hypothesis
784,Servidores públicos participaram do da gincana,A gincana não foi realizada apenas com a participação de estudantes.,1,entailment,hypothesis
791,As atrizes protagonistas da novela são mostradas,As atrizes protagonistas da novela não deixam de ser mostradas,1,entailment,hypothesis
792,Soldados estão alinhados para comemorar o dia da independência,Existem soldados presentes na comemoração do dia da independência.,1,entailment,hypothesis
793,Um homem está acariciando um guaxinim,Um homem está não evitando um guaxinim,1,entailment,hypothesis
794,Três panos de prato com estampas natalinas estão dobrados,Existem panos de prato dobrados com estampas natalinas,1,entailment,hypothesis
797,Um gato está se aquecendo em um telhado enquanto a lua lança seu brilho suave sobre ele,O gato não está debaixo de um telhado durante o dia.,1,entailment,hypothesis
801,Dois atletas paraolímpicos em cadeiras de rodas estão competindo em uma corrida,Atletas paraolímpicos em cadeiras de rodas não estão assistindo a uma corrida.,1,entailment,hypothesis
802,O deputado possui uma foto do dia de seu casamento em seu acervo pessoal,O deputado possui pelo menos uma foto de seu casamento em seu acervo pessoal,1,entailment,hypothesis
806,Um empresário está em seu local de trabalho enquanto a taxa de abertura de empresas aumenta,O empresário não está de folga enquanto a taxa de abertura de empresas diminui,1,entailment,hypothesis
807,Uma mulher está rasgando um casaco com uma tesoura,A mulher não está consertando um casaco com uma tesoura,1,entailment,hypothesis
808,O homem está assando pães,Alguém está cozinhando pão,1,entailment,hypothesis
811,Um peixe prateado está saltando graciosamente fora do mar,O peixe prateado não está nadando profundamente no mar,1,entailment,hypothesis
816,Um pedaço de tecido está sendo costurado por uma mulher,Uma mulher não está rasgando um tecido,1,entailment,hypothesis
817,Um homem está deitado na areia e está lendo um livro interessante,O homem está lendo um livro.,2,neutral,hypothesis
821,Três gatos não estão brincando juntos,Três gatos não estão brincando juntos.,1,entailment,hypothesis
824,A toalha molhada que está sobre uma necessaire,A toalha sobre a necessaire não está seca,1,entailment,hypothesis
834,O nascer do sol ilumina um campo florido,Não está anoitecendo no campo florido,1,entailment,hypothesis
836,"Uma mulher negra, com uma expressão séria, está encostada em um objeto vermelho","Uma mulher negra, não está rindo, encostada em um objeto vermelho",1,entailment,hypothesis
838,Uma carteira de trabalho está sendo exibida,Alguém está exibindo uma carteira de trabalho,1,entailment,hypothesis
840,O indivíduo em estado de tranquilidade não busca conflito com outros,O indivíduo tranquilo não está constantemente buscando conflitos,1,entailment,hypothesis
844,Caixas de presente amarelas com laços azuis foram entregues,Caixas de presente amarelas não foram entregues.,2,neutral,hypothesis
845,Um senhor de 50 anos está sorrindo com alegria,O senhor de 50 anos não está chorando de tristeza.,2,neutral,hypothesis
846,"Um gato, que é branco, está pulando no muro",Um gato branco não está dormindo tranquilamente.,1,entailment,hypothesis
847,O cachorro está correndo atrás do gato no jardim,O cachorro não está dormindo tranquilamente no sofá.,1,entailment,hypothesis
849,O avião está pronto para decolar,O avião irá voar hoje,1,entailment,hypothesis
850,Um gatinho está disponível para adoção responsável,Existem animais disponíveis para adoção.,1,entailment,hypothesis
851,O atraso no pagamento de uma das três últimas parcelas da prestação de alimento pode resultar em prisão civil,A pessoa sofrerá consequências legais se atrasar o pagamento de uma das três últimas parcelas da prestação de alimento.,1,entailment,hypothesis
853,Não há nenhuma mulher cozinhando macarrão,Nenhuma mulher está preparando macarrão.,1,entailment,hypothesis
854,Três pessoas estão dormindo no chão de um terminal de ônibus vazio,O terminal de ônibus não está cheio de pessoas.,1,entailment,hypothesis
855,"A deputada, a primeira-dama e o prefeito expressam felicidade e satisfação após uma reunião bem-sucedida","A deputada, a primeira-dama e o prefeito não estão insatisfeitos com a reunião.",1,entailment,hypothesis
859,Uma mulher está de pé,A mulher não está sentada,1,entailment,hypothesis
871,"A atração infantil oferece várias atividades para as crianças, incluindo piscinas de bolinhas e escorregadores",A atração infantil oferece piscina de bolinhas e escorregadores,1,entailment,hypothesis
872,Profissionais estão usando máscaras e roupas de proteção,Os profissionais estão trabalhando com máscaras e roupas de proteção,1,entailment,hypothesis
876,O bebê veste um macacão com estampa de pequenas folhinhas,O bebê está usando um macacão com estampa.,2,neutral,hypothesis
887,O paciente e o médico usam óculos de grau,O médico usa óculos de grau,1,entailment,hypothesis
890,As folhas estão paradas,As folhas não estão balançando.,1,entailment,hypothesis
891,O gato está quieto diante da câmera,O gato não está miando alto.,1,entailment,hypothesis
897,Um bolo comemorativo está sendo feito na confeitaria,Há um bolo sendo feito na confeitaria,1,entailment,hypothesis
899,Um estudo sugere que jantar enquanto assiste TV ou usa o celular pode levar ao ganho de peso,Assistir TV ou usar o celular durante as refeições influencia o ganho de peso.,1,entailment,hypothesis
901,Dois pintores estão pendurados na lateral do arranha-céu,Há pintores pendurados na lateral do edifício,1,entailment,hypothesis
910,Um viajante solitário com um chapéu vermelho está atravessando um deserto de areias douradas,Uma pessoa com um chapéu vermelho está atravessando um deserto.,2,neutral,hypothesis
913,Um vestido infantil feminino é estampado com nuvens e arco-íris,O vestido infantil feminino tem estampas.,1,entailment,hypothesis
918,"Uma jovem ginasta está de uniforme, ansiosamente aguardando sua vez de apresentar-se na próxima competição",A ginasta não está relaxada e despreocupada antes da sua apresentação,1,entailment,hypothesis
923,"Uma árvore de grande porte tem um risco iminente de queda, colocando a população em perigo",A árvore de grande porte não é segura e apresenta riscos à população.,1,entailment,hypothesis
925,Uma raposa vermelha está saltando por um bosque de árvores altas,A raposa vermelha não está correndo em um campo aberto.,1,entailment,hypothesis
926,Uma pequena garota está desenhando na praia com seu pai,A garota não está sozinha na praia desenhando.,1,entailment,hypothesis
927,Um cachorro está se divertindo com uma bola velha,O cachorro não está triste e não está ignorando a bola,1,entailment,hypothesis
928,As dicas de arte estão sendo apresentadas em sequência,As dicas de arte não estão sendo apresentadas todas de uma vez,1,entailment,hypothesis
929,A escola precisa de mais professores de ciências e matemática,A escola não tem professores de ciências e matemática em excesso.,1,entailment,hypothesis
930,Uma árvore rosa floresce em uma rua residencial com uma casa de sobrado e dois carros pratas estacionados,A árvore rosa está florescendo,1,entailment,hypothesis
935,Um bebê está mamando no peito da mãe,O bebê está mamando,1,entailment,hypothesis
938,A parede inteira está coberta pelo cartaz do filme,A parede tem algum cartaz colado.,1,entailment,hypothesis
941,Os guardas municipais estão em treinamento na escola,Os guardas municipais não estão em folga hoje,1,entailment,hypothesis
942,Um homem está em um consultório médico tendo sua pressão arterial medida pelo médico,Um homem não está em sua casa descansando e está fazendo algum exame médico,1,entailment,hypothesis
943,Não existe pessoa alguma girando o dial de um rádio antigo,Ninguém está ajustando o dial de um rádio antigo,1,entailment,hypothesis
944,A garotinha está usando um vestido azul e está sorrindo,A menina não está chorando e não está usando um vestido vermelho,1,entailment,hypothesis
947,O pequeno garoto está pedalando sua bicicleta triciclo pela trilha do parque,O menino não está caminhando a pé pela trilha do parque,1,entailment,hypothesis
951,Uma mulher em um skate pink está fazendo manobras enquanto uma amiga em um patins azul está se aproximando,A mulher no skate pink não está sentada descansando,1,entailment,hypothesis
953,Um homem está preparando o café da manhã,O jantar não está sendo feito por um homem,1,entailment,hypothesis
958,Um gato siamês está brincando no jardim com um novelo de lã entre as patas,O gato siamês não está dormindo dentro de casa,1,entailment,hypothesis
960,Um garoto está praticando uma melodia no piano,O garoto não está jogando basquete ao invés de praticar piano,1,entailment,hypothesis
962,Os pisos emborrachados vermelhos e cinzas cobrem uma área de lazer repleta de brinquedos infantis coloridos,A área de lazer não tem o chão de madeira,1,entailment,hypothesis
966,Bolos são expostos na mostra de bolos da cidade,Há bolos na exposição,1,entailment,hypothesis
968,A Seleção Brasileira exibe o troféu do mundial,A Seleção Brasileira ganhou um troféu,1,entailment,hypothesis
970,"Centenas de bebês estão sem pais, conforme relatado em jornais antigos",Há relatos em jornais antigos de bebês sem pais,1,entailment,hypothesis
971,O céu está completamente nublado,O dia não está ensolarado.,1,entailment,hypothesis
973,Uma mãe recebe carinho de seus dois filhos,"A mãe não está sozinha, há filhos por perto",1,entailment,hypothesis
976,Um estudo afirma que a preguiça pode ser benéfica para a saúde,"A preguiça não é prejudicial à saúde, conforme um estudo.",1,entailment,hypothesis
977,Dois lobos cinzentos estão descansando lado a lado,Dois lobos não estão correndo atrás de um coelho.,1,entailment,hypothesis
978,A fragrância com embalagem transparente e tampa dourada está posicionada sobre uma textura e folhas douradas,A fragrância tem tampa dourada.,1,entailment,hypothesis
983,"Um indivíduo está sentado à beira do mar, sendo atingido por uma onda",O indivíduo não está longe do mar e está sendo atingido por uma onda,1,entailment,hypothesis
984,Um lagarto está no gramado aproveitando o sol,O lagarto não está na água fugindo do sol quente,1,entailment,hypothesis
985,A mulher cozinha um prato de macarrão ao molho agridoce,A mulher não está fazendo pizza,1,entailment,hypothesis
989,Uma rua é composta por várias casas coloridas vistas de frente,Nenhuma das casas da rua é de cor branca,1,entailment,hypothesis
990,Um menino de três anos responde que tem chocolate no coração quando questionado sobre o que há nele,O menino de três anos não responde que tem suco de laranja no coração,1,entailment,hypothesis
991,Uma modelo de perfil veste uma camisa branca transparente e carrega uma mochila preta,A modelo de perfil não veste uma camiseta azul nem carrega uma mochila branca.,1,entailment,hypothesis
994,"Potes, tigelas e copos de vidro estão expostos, com uma das tigelas contendo peras",Todas as tigelas não estão vazias,1,entailment,hypothesis
995,"Uma mulher está contemplando o pôr do sol, enquanto crianças brincam entre as casas ao seu redor",Uma mulher não está dormindo enquanto crianças brincam entre as casas ao seu redor.,1,entailment,hypothesis
999,Os foliões estão dançando na festa junina,Há alguém dançando na festa junina,1,entailment,hypothesis
1003,Diversos vasos contendo mudas estão localizados em uma estufa,As mudas não estão ao ar livre,1,entailment,hypothesis
1005,Uma mulher está apresentando uma palestra em um palco,Uma mulher não está assistindo uma palestra no palco,1,entailment,hypothesis
1009,Pessoas estão participando da inauguração de uma exposição,Há alguém na inauguração da exposição,1,entailment,hypothesis
1015,O CD contém as partituras das obras mais famosas,"O CD não está vazio, contém alguma partitura.",1,entailment,hypothesis
1017,A loja oferece semijoias banhadas em ouro com um ano de garantia,As semijoias vendidas na loja têm algum tipo de garantia,1,entailment,hypothesis
1018,Dois amigos estão relaxando à sombra de uma árvore em uma tarde ensolarada,Os dois amigos não estão no sol.,1,entailment,hypothesis
1025,"Três meninos de camiseta branca estão sentados de costas, observando um lago",Há meninos de camiseta branca sentados de costas para um lago,1,entailment,hypothesis
1027,Uma mulher está admirando as gravuras da coleção na parede enquanto está parada na escada do local,A mulher não está sentada em uma cadeira enquanto admira as gravuras,1,entailment,hypothesis
1032,Uma borboleta sem vida jaz ao lado de uma mulher morena repousando em uma pedra,A borboleta não está voando ao redor da mulher.,1,entailment,hypothesis
1034,Uma embalagem de presente decorada com um personagem de desenho animado,A embalagem do presente é decorada com algum personagem.,1,entailment,hypothesis
1037,Um prendedor de cabelo tem o formato de uma folha de maconha,O prendedor de cabelo não tem o formato de um coração.,1,entailment,hypothesis
1038,Mãos masculinas tatuadas estão realizando trabalhos manuais em madeira,As mãos tatuadas não estão fazendo um trabalho que não envolve madeira.,1,entailment,hypothesis
1041,O maestro da orquestra municipal está no palco com as mãos para cima e a batuta empunhada,O maestro está em sua posição para conduzir a orquestra.,1,entailment,hypothesis
1049,Um conjunto de indivíduos não está prestando atenção na tela de projeção,Nenhum indivíduo está concentrado na tela de projeção,1,entailment,hypothesis
1057,Alguém está derramando suco de laranja na mulher,Alguém não está derramando suco de laranja na mulher.,2,neutral,hypothesis
1059,"O escritório possui uma vista para um jardim com árvores verdes, bromélias e uma fonte de água corrente",O escritório não possui vista para um jardim,0,contradiction,hypothesis
1060,A frase sugere que o pensamento é uma forma de a alma se comunicar consigo mesma,A frase não indica que o pensamento é uma forma da alma se comunicar com outras almas,1,entailment,hypothesis
1065,A mulher está aplicando despretensiosamente o cream cheese em um bagel torrado,A mulher não está espalhando manteiga em um bagel torrado.,1,entailment,hypothesis
1067,O menino e a menina estão correndo ao longo do riacho,O menino e a menina não estão parados ao lado do riacho.,1,entailment,hypothesis
1071,Atletas de duas diferentes categorias estão treinando juntos,Atletas de diferentes categorias não estão nunca treinando juntos.,1,entailment,hypothesis
1072,Uma garça está deslizando pelo manguezal,Uma garça não está voando alto no céu,1,entailment,hypothesis
1075,Alunos estão realizando experimentos em um laboratório,O laboratório não está vazio e há experimentos acontecendo,1,entailment,hypothesis
1078,A equipe brasileira está reunida em círculo na quadra com os braços erguidos,A equipe brasileira não está dispersa na quadra,1,entailment,hypothesis
1079,O menino de patins está deslizando na pista,O menino não está andando de bicicleta na pista,1,entailment,hypothesis
1085,Uma garota está pintando um quadro,A garota não está desenhando um quadro,1,entailment,hypothesis
1086,Um homem está segurando um livro aberto,Um homem não está segurando um livro fechado.,1,entailment,hypothesis
1088,Duas mulheres são personagens centrais desta obra de arte,A obra de arte não é focada em um homem,1,entailment,hypothesis
1090,Foi filmada uma série explicativa do coronavírus,Uma série foi filmada para explicar o coronavírus.,1,entailment,hypothesis
1091,No jantar serviremos batatas salpicadas e um prato de anéis de cebola empanados,No jantar serviremos mais do que apenas sobremesas.,1,entailment,hypothesis
1094,Duas mulheres estão remando em um caiaque vermelho no lago,Duas mulheres não estão descansando em um caiaque vermelho no lago,1,entailment,hypothesis
1097,Uma mulher negra está sorrindo de olhos fechados,Uma mulher negra não está chorando de olhos abertos.,1,entailment,hypothesis
1100,"O céu exibe tons de amarelo, laranja e vermelho como se estivesse em chamas",O céu não está em tons de azul e branco,1,entailment,hypothesis
1104,Um gato está puxando a cortina e se pendurando nela,Um gato está puxando a cortina,2,neutral,hypothesis
1105,Uma raposa vermelha está correndo em direção a um coelho branco na floresta coberta de neve,A raposa vermelha não está dormindo tranquilamente na floresta.,1,entailment,hypothesis
1112,A menina está lendo um livro de histórias em sua cama antes de dormir,A menina não está brincando ao ar livre,1,entailment,hypothesis
1114,Uma garota está empunhando uma rede de borboletas e saltando atrás de uma mariposa,A garota não está sentada e está perseguindo uma mariposa.,1,entailment,hypothesis
1115,A mercearia vende grãos de café torrados e folhas de chá preto,A mercearia vende algum tipo de grão de café ou folha de chá,1,entailment,hypothesis
1124,"Um homem, sem camisa e com uma bolsa a tiracolo, está diante de uma montanha rochosa enquanto o céu se enche de nuvens ao longe",O homem não está na praia com um céu claro.,1,entailment,hypothesis
1127,Depois do almoço foi servido uma sobremesa de sorvete de creme,Houve sobremesa após o almoço.,1,entailment,hypothesis
1132,O pequeno garoto de vermelho está se divertindo no balanço,Há alguém no balanço.,1,entailment,hypothesis
1133,Ninguém está agitando uma garrafa de molho de soja com uma colher,Ninguém está mexendo uma garrafa de molho de soja com uma colher,1,entailment,hypothesis
1145,Duas garrafas do vinho tinto estão dispostas sobre uma mesa de madeira,Há garrafas de vinho na mesa,1,entailment,hypothesis
1149,Uma turma de jovens está disputando uma partida de vôlei na areia da praia,A turma de jovens não está jogando futebol na areia da praia,1,entailment,hypothesis
1153,Um homem com barba está atravessando uma floresta densa,Há pelo menos um homem na floresta.,1,entailment,hypothesis
1157,Um indivíduo está cantando,O indivíduo não está em silêncio.,1,entailment,hypothesis
1159,Uma ave cinzenta está se aproximando de um gato branco na floresta de pinheiros,Algum gato de cor branca é visto na floresta de pinheiros,1,entailment,hypothesis
1162,"Um homem, que está de pé, está declamando um poema e tocando flauta","O homem, que está de pé, não está silencioso e está com instrumentos musicais",1,entailment,hypothesis
1164,Um homem solitário está sentado em uma cadeira na beira de um rio,O homem não está acompanhado.,1,entailment,hypothesis
1165,"Relógios digitais estão disponíveis nas cores dourada, rosé e prata",Nem todos os relógios digitais são apenas de cor preta.,1,entailment,hypothesis
1178,Um copo contém um milkshake de tareco,O copo não está vazio.,1,entailment,hypothesis
1181,Pessoas estão sentadas em formato de roda em um moderno e colorido espaço de trabalho,Pelo menos uma pessoa está sentada em formato de roda em um espaço de trabalho moderno e colorido,1,entailment,hypothesis
1186,Um homem negro está aplicando colírio nos olhos,Um homem negro não está colocando óculos escuros.,2,neutral,hypothesis
1187,Quatro mãos estão segurando diferentes tipos de picolé,As mãos não estão vazias.,1,entailment,hypothesis
1188,Duas meninas estão fazendo a lição de casa,Duas meninas não estão brincando ao ar livre,1,entailment,hypothesis
1193,Uma garrafa de vinho tinto está junto à ingredientes para uma macarronada,A garrafa de vinho tinto não está vazia,1,entailment,hypothesis
1195,Uma criança está aprendendo a andar de skate com a ajuda de um professor,A criança não está andando de skate sem ajuda.,1,entailment,hypothesis
1196,Dois rapazes estão agachados consertando um cilindro comprido e oco,Os rapazes não estão jogando bola.,1,entailment,hypothesis
1209,Um gatinho cinza está arranhando um sofá,Um gatinho cinza não está dormindo pacificamente,1,entailment,hypothesis
1215,A eletricidade não voltou e o banho ainda será com água fria,A água do banho não está quente.,1,entailment,hypothesis
1216,Uma garota pequena no vestido vermelho está correndo na areia,A garota não está sentada na areia.,1,entailment,hypothesis
1219,Uma mão está segurando uma arma,A mão não está vazia.,1,entailment,hypothesis
1221,Os avós são considerados bênçãos amorosas na família e nunca devem se tornar fontes de conflito ou descontentamento,Os avós não são a causa de problemas na família,1,entailment,hypothesis
1223,Dois homens estão segurando uma caixa branca cheia de alimentos,Dois homens estão segurando uma caixa branca,2,neutral,hypothesis
1227,"Dois amigos estão sentados à beira do lago, sem nada além do silêncio a preenchê-los","Dois amigos estão sentados à beira do lago, sem cantar ou rir alto",1,entailment,hypothesis
1229,Um potinho com sorvete de laranja está sendo degustado pela senhora,A senhora não está recusando o sorvete de laranja.,1,entailment,hypothesis
1232,Um idoso é visto dentro de um barril,"Um idoso estava, na verdade, fora de um barril",1,entailment,hypothesis
1234,Uma pessoa está protegendo um violão,A pessoa não está quebrando um violão,1,entailment,hypothesis
1235,Um estudo revela que alguns brasileiros se tornam milionários diariamente,Alguns brasileiros se tornam milionários diariamente,1,entailment,hypothesis
1236,Um relógio de ponto digital preto deve ser usado pelo empregados,Os empregados têm a obrigatoriedade de usar relógio de ponto.,1,entailment,hypothesis
1241,Há livros infantis disponíveis na biblioteca,Livros para crianças estão disponíveis na biblioteca,1,entailment,hypothesis
1244,Um koala está trepando na árvore,"O koala não está no chão, mas sim em uma árvore",1,entailment,hypothesis
1247,Um homem não está descascando batatas,Não há homem descascando batatas,1,entailment,hypothesis
1249,O topo de uma árvore de Natal está decorado,A árvore de Natal possui alguma decoração,1,entailment,hypothesis
1251,Uma mulher branca de cabelo castanho escuro está usando um chapéu de palha e óculos escuros em um dia ensolarado,A mulher não tem cabelos loiros.,1,entailment,hypothesis
1255,"Os atletas, após o término da corrida, exibem suas medalhas com sorrisos no rosto","Os atletas, após a corrida, não estão tristes.",1,entailment,hypothesis
1256,Três adolescentes estão flutuando em uma bóia de flamingo inflável no lago,Três adolescentes estão não estão sem bóia.,1,entailment,hypothesis
1270,A pessoa está usando um biquíni preto e rosa e óculos de sol na praia,A pessoa não está usando um sobretudo e botas na praia.,1,entailment,hypothesis
1272,Um empreendedor rural está transferindo grãos de uma mão para a outra,As mãos do empreendedor rural não estão vazias.,1,entailment,hypothesis
1275,Uma garota de vermelho está correndo de um homem de vermelho,Uma garota de vermelho não está caminhando ao lado de um homem de vermelho.,1,entailment,hypothesis
1276,Os homens não estão jogando bola no parque,Os homens não estão jogando bola no parque,2,neutral,hypothesis
1280,Pássaros voam em bando durante o entardecer sob um céu azul com poucas nuvens acinzentadas de tonalidades laranja,O céu não está completamente nublado.,1,entailment,hypothesis
1283,Um potinho contendo rolinhos de sorvete está sendo coberto com uma calda de chocolate,Os rolinhos de sorvete estão sendo cobertos com calda de chocolate,1,entailment,hypothesis
1284,Crianças estão preparando um bolo,Crianças estão cozinhando.,1,entailment,hypothesis
1285,"Um prato de ovos mexidos, salsichas e queijo é colocado na mesa ao lado de uma xícara de chá preto com leite",A mesa não está vazia,1,entailment,hypothesis
1286,Um broche de tampa metalizada está fixado no centro de um tecido branco de algodão,O broche não está fixado em um tecido preto de seda.,1,entailment,hypothesis
1287,"Um pai e sua filha, vestidos com máscaras e capas de heróis, estão olhando para o horizonte",Um pai e sua filha não estão vestidos casualmente e olhando para o chão,1,entailment,hypothesis
1289,A logo oficial do podcast é apresentada em tom rosado,A logo oficial do podcast não é azul,1,entailment,hypothesis
1296,Um garoto pequeno de vermelho está correndo pelo campo,O garoto não está completamente parado,1,entailment,hypothesis
1305,Um gato está deliciosamente se esbaldando com o sol na varanda,O gato não está fugindo do sol na varanda,1,entailment,hypothesis
1312,Um sêmen e um óvulo são desenhados pelo professora de biologia,O professor de matemática não está desenhando um sêmen e um óvulo,1,entailment,hypothesis
1313,O conjunto de jovens europeus está reunido ali,Há jovens europeus reunidos ali.,1,entailment,hypothesis
1314,Um manequim posa para fotos usando uma videira no cenário,O manequim não está posando para fotos em um estúdio vazio,1,entailment,hypothesis
1322,O gato cinzento peludo está pulando pelos telhados da vizinhança,O gato cinzento peludo não está dormindo calmamente dentro de casa,1,entailment,hypothesis
1323,Um casal está se alongando em um ambiente natural repleto de árvores e grama,"O casal não está se alongando em um ambiente fechado, sem vegetação",1,entailment,hypothesis
1330,"Os casarões, apesar de antigos, possuem boa acessibilidade",Os casarões antigos não são difíceis de acessar.,1,entailment,hypothesis
1333,Uma mulher está derramando um jarro de calda de chocolate em um bolo esfarelado,A mulher não está derramando calda de caramelo no bolo.,1,entailment,hypothesis
1334,Um barco está sendo navegado por um jovem,O barco não está atracado e vazio,1,entailment,hypothesis
1338,O gato está dormindo na cadeira,O gato não está correndo pelo jardim.,1,entailment,hypothesis
1342,O homem está lendo o rótulo da loção hidratante,O homem está prestando atenção ao rótulo do produto que tem em mãos,1,entailment,hypothesis
1343,Não tem nenhuma mulher gritando,Nenhuma mulher está gritando,1,entailment,hypothesis
1354,Não tem nenhum homem assando um peixe,Nenhum homem está assando um peixe,1,entailment,hypothesis
1355,Um homem está sendo cuidadosamente barbeado por uma mulher,O homem não está se barbeando sozinho,1,entailment,hypothesis
1356,O homem está guardando o violão na estante,O homem tem um violão.,1,entailment,hypothesis
1359,Dois irmãos estão exibindo seus dentes manchados de vermelho e amarelo,Os irmãos não têm dentes brancos,1,entailment,hypothesis
1361,Um mix de brincos e piercings banhados a ouro estão cravejados com pedras de zircônias,Os brincos e piercings não são feitos sem pedras de zircônias.,1,entailment,hypothesis
1373,Não há ninguém lavando o carro,Ninguém está deixando de lavar o carro,1,entailment,hypothesis
1374,Mulheres estão plantando sementes,As mulheres não estão colhendo sementes,1,entailment,hypothesis
1376,Um profissional da saúde está informando a população,Um profissional da saúde não está desinformando a população,1,entailment,hypothesis
1380,Uma menina sorridente está vestida com um vestido preto floral e um casaco cor-de-rosa de tecido de pelo,A menina não está vestindo um vestido azul e um casaco vermelho,1,entailment,hypothesis
1382,O texto celebra o Dia das Mulheres,O texto não critica o Dia das Mulheres,1,entailment,hypothesis
