index,premise,hypothesis,label,readable_label,negated_part
3195,A nota aos estudantes apoiadores discute o retorno normal das atividades presenciais,O reitor da universidade não está pensando em reformar o prédio de artes.,2,neutral,hypothesis
669,Um bando de jovens está se divertindo em um parque vibrante,Um bando de jovens não está jogando futebol no parque,2,neutral,hypothesis
6507,Os gatos estão caçando o rato,Os gatos não são de cor preta.,2,neutral,hypothesis
26,A mulher está recusando uma coletiva de imprensa,A mulher não está comendo um sanduíche,2,neutral,hypothesis
8387,Há meninas na praça brincando,Não há meninos jogando bola no campo próximo à praça,2,neutral,hypothesis
1567,Um bebê está despertando,O bebê não tem olhos azuis.,2,neutral,hypothesis
5224,"Uma aeronave está em voo, com a serra visível à esquerda",Não existe uma nuvem no céu à direita da aeronave,2,neutral,hypothesis
1094,Um pequeno garoto veste um casaco amarelo brilhante e se diverte pulando em poças de água após a chuva,O garoto não gosta de sorvete.,2,neutral,hypothesis
628,O resultado final do processo seletivo para a vaga de auxiliar administrativo foi anunciado,O salário para a vaga de auxiliar administrativo não é alto.,2,neutral,hypothesis
3328,O pacote de granola está centralizado na prateleira,O pacote de granola não é orgânico,2,neutral,hypothesis
2178,"O vaso contém flores em tons de rosa claro e lilás, incluindo rosas",O vaso não é de cerâmica.,2,neutral,hypothesis
118,O seminário discute maneiras de combater as fake news,O seminário não é na área de comunicação,2,neutral,hypothesis
6438,O homem está tocando um instrumento musical,O homem não está tocando um violão.,2,neutral,hypothesis
4987,Noivos exibem sua certidão de casamento,Os noivos não estão usando roupas brancas.,2,neutral,hypothesis
1050,Uma mão toca uma ilustração de um coração,A mão que toca o coração não pertence a um artista.,2,neutral,hypothesis
952,A prancha do homem é verde.,O homem não vai surfar todos os dias.,2,neutral,hypothesis
6669,Uma mulher embriagada está alimentando delicadamente um pássaro,Uma mulher não está dançando na rua,2,neutral,hypothesis
7835,O agricultor trouxe maracujás recém colhidos,O agricultor não vende legumes na feira local,2,neutral,hypothesis
6730,Pessoas estão tirando fotos do ator famoso,O ator famoso não está vestindo um terno preto,2,neutral,hypothesis
182,Uma médica está mostrando informações em um tablet para seu paciente,A médica não gosta de usar tecnologia no seu trabalho.,2,neutral,hypothesis
2211,Uma mão segura uma pequena flor branca à esquerda,A flor branca não tem um aroma suave.,2,neutral,hypothesis
1362,O cantor e o escritor estão no palco,O cantor e o escritor não estão discutindo literatura no palco,2,neutral,hypothesis
3099,Um homem está cozinhando jantar.,O homem não está fazendo sobremesa.,2,neutral,hypothesis
6923,Uma garota está vestindo uma blusa azul e segura um terço prateado,Uma garota não está cantando uma musica com uma voz suave,2,neutral,hypothesis
3344,Uma mulher jovem usa óculos com lentes transitions,A mulher jovem não porta óculos de grau.,2,neutral,hypothesis
6384,"Um casal se beija na arquibancada, formando um coração com as mãos, enquanto estão cercados por uma multidão de torcedores",O time da casa não está ganhando o jogo.,2,neutral,hypothesis
2494,O pão está sendo fatiado por um homem,O pão não está sendo fatiado com uma faca afiada,2,neutral,hypothesis
7251,Um casal está tendo uma conversa descontraída durante a refeição,O casal não está discutindo sobre o filme que viram na noite passada.,2,neutral,hypothesis
6328,Duas garrafas de vinho tinto estão deitadas na adega de madeira,A adega de madeira não é antiga,2,neutral,hypothesis
5956,Não há nenhum garoto gargalhando enquanto lança bolhas de sabão no focinho de um gato,O gato não está cochilando no sofá.,2,neutral,hypothesis
6661,Um bebê vestido com um macacão de ursinhos rosa brinca com um chocalho enquanto está deitado em uma cadeira para bebês,O bebê não está usando um macacão azul com ursinhos enquanto brinca com um chocalho.,2,neutral,hypothesis
3369,Um jantar às cegas aconteceu e o casal gostou bastante,O casal não decidiu ir para casa após o jantar às cegas.,2,neutral,hypothesis
5345,O homem está espremendo limões em uma jarra feita de cerâmica,O homem não está preparando uma limonada,2,neutral,hypothesis
5192,O mascote está animando a torcida,O mascote não veste uma fantasia de leão.,2,neutral,hypothesis
5274,Um ipê amarelo é mostrado em um fragmento,O ipê amarelo não é muito bonito.,2,neutral,hypothesis
233,Cinco pessoas praticando ginástica em uma praça arborizada,As pessoas fazendo ginástica na praça arborizada não estão vestindo roupas esportivas,2,neutral,hypothesis
2029,Uma mão está usando um pegador para virar um pedaço de carne na grelha sobre brasas,A pessoa que está cozinhando a carne não é um chef profissional.,2,neutral,hypothesis
7042,Três amigos estão desfrutando de lanches coloridos,Os amigos não estão em um parque,2,neutral,hypothesis
5996,Um punhado de mulheres está divertidamente jogando vôlei na praia,Nenhuma mulher está usando óculos de sol,2,neutral,hypothesis
1746,Uma mãe ajuda sua criança a jogar bola de basquete na cesta,O pai não está assistindo à criança jogar basquete.,2,neutral,hypothesis
4073,"Um cacho de bananas tem frutas em diferentes estágios de maturação, algumas verdes e outras amarelas",As bananas amarelas não estão no topo do cacho.,2,neutral,hypothesis
8199,O homem está comendo uma salada de frutas.,O homem não prefere frutas à verduras.,2,neutral,hypothesis
7003,"Alguém está usando uma bermuda jeans, uma camiseta branca com listras corais e um vestido jeans",A pessoa que veste bermuda jeans e camiseta listrada não está calçando tênis brancos.,2,neutral,hypothesis
7778,Não tem ninguém olhando o mural,O mural não é colorido nem grande.,2,neutral,hypothesis
2814,Um escritório tem uma parede de tijolos aparentes,Não existem plantas no escritório.,2,neutral,hypothesis
6203,A área rural tem plantações e agricultores trabalhando,A área rural não tem muitos pássaros.,2,neutral,hypothesis
4425,O aplicativo de treinos em casa está elogiando meu progresso,O aplicativo de treinos em casa não tem um design amigável.,2,neutral,hypothesis
1438,Há pessoas realizando piquenique em um parque,Nenhum cachorro está correndo pelo parque.,2,neutral,hypothesis
5094,O letreiro da nossa empresa está localizado em frente ao prédio,O prédio não é verde.,2,neutral,hypothesis
8179,Um estudo indica uma correlação entre o tamanho da barriga e do cérebro,Pessoas com barrigas grandes geralmente não têm dietas pobres.,2,neutral,hypothesis
6012,Uma criança está sentada em um assento de elevação no banco traseiro de um carro,A criança não está comendo nenhum lanche enquanto está sentada no assento de elevação no carro,2,neutral,hypothesis
2677,Três crianças estão brincando no chão com tinta,As crianças não estão vestindo roupas azuis.,2,neutral,hypothesis
5450,Uma meia aliança com nove pedras turmalina rosa está sobre uma folha verde,A meia aliança não tem pedras de diamante.,2,neutral,hypothesis
7554,"Uma mulher de cabelos pretos e crespos, com sobrancelhas bem aparadas, está sentada na entrada",A mulher que está sentada na entrada não usa óculos.,2,neutral,hypothesis
3927,Um sujeito veste um casaco pesado enquanto canta,O sujeito não tem uma bela voz ao cantar,2,neutral,hypothesis
2389,O rio serpenteia através da vasta floresta amazônica vista de cima,A floresta amazônica não é lar de uma grande diversidade de espécies de animais e plantas,2,neutral,hypothesis
2365,Bailarinos em cadeiras de rodas estão posicionando seus braços na posição correta,Bailarinos em cadeiras de rodas não estão em um estúdio de dança,2,neutral,hypothesis
3739,O panfleto contém detalhes de contatos telefônicos para atendimento dos pacientes,O panfleto não é de cor azul,2,neutral,hypothesis
3114,Os olhos de uma criança apresentam um reflexo vermelho nas pupilas,A criança não está usando óculos escuros,2,neutral,hypothesis
6982,Uma mulher está sorrindo em uma cidade à beira do rio,A mulher não está esperando por um amigo,2,neutral,hypothesis
7122,Um tênis branco está pendurado pelo cadarço em um suporte de parede,O tênis não é de uma marca famosa,2,neutral,hypothesis
1903,Uma mão feminina está segurando um celular que mostra a capa do jornal de hoje,A mulher não está lendo o jornal no celular.,2,neutral,hypothesis
8142,Uma vacina está sendo preparada,Uma vacina não está sendo testada.,2,neutral,hypothesis
3722,A região foi severamente danificada pelo rompimento de uma barragem,Os moradores da região não estão organizando um protesto contra a empresa responsável pela barragem.,2,neutral,hypothesis
4034,Uma canção está sendo cantada por um homem em um terno preto,O homem que está cantando uma canção não tem olhos azuis,2,neutral,hypothesis
709,Balões coloridos estão apresentando os nomes e datas de aniversário dos colaboradores da empresa,Os balões coloridos não estão flutuando no escritório.,2,neutral,hypothesis
2422,No consultório do dentista estão várias fotos de sorrisos e tratamentos dentários,O dentista não gosta de fotografia.,2,neutral,hypothesis
1298,Gatos estão pulando de sofá em sofá,Os gatos não estão brincando.,2,neutral,hypothesis
4127,Uma máscara de carnaval vermelha faz parte da decoração da sala,A sala não tem um sofá confortável.,2,neutral,hypothesis
6018,Duas mãos seguram um prato de penne ao molho de tomate,As duas mãos não estão usando anéis de ouro,2,neutral,hypothesis
3624,Um grupo de pessoas está se divertindo enquanto come e tira fotos juntas,Nenhuma das pessoas do grupo é vegetariana.,2,neutral,hypothesis
6953,A mulher está falando que o poema a tocou profundamente,A mulher não é professora de literatura.,2,neutral,hypothesis
8120,Atletas estão congregados no meio de um tatame,Os atletas não estão praticando yoga no tatame,2,neutral,hypothesis
639,"Um jogo da memória está sendo realizado, focado em cores e nomes de famosos",As pessoas não estão se divertindo jogando o jogo da memória,2,neutral,hypothesis
6131,O poeta argumenta que a interação com uma pessoa pode ser dolorosa ou prejudicial,O poeta não escreve poesias sobre a natureza humana.,2,neutral,hypothesis
7693,Três senhores estão sentados em uma mesa tomando café,Os senhores não estão discutindo política.,2,neutral,hypothesis
6467,O professor trouxe o livro mencionado no texto,O professor não está usando um terno azul,2,neutral,hypothesis
3389,"A tabela compara os sintomas distintos do coronavírus, resfriado, gripe comum e tuberculose",A tabela não mostra o número de casos de coronavírus no mundo,2,neutral,hypothesis
3118,O pescador não tem nenhum envolvimento na construção do barco.,O pescador não está pescando em alto mar.,2,neutral,hypothesis
7995,Um cão labrador amarelo está se espreguiçando no chão,Um cão labrador amarelo não está dormindo em uma cama confortável,2,neutral,hypothesis
4608,A mulher está se alimentando,A mulher não está lendo um livro,2,neutral,hypothesis
1588,O público está presente no evento,O evento não está ocorrendo ao ar livre,2,neutral,hypothesis
443,Um copinho de vidro contém creme de couve-flor com chips de batata,O creme de couve-flor não é temperado com sal e pimenta.,2,neutral,hypothesis
5477,Dois profissionais estão conduzindo uma entrevista com uma pessoa,Os profissionais não estão discutindo entre si antes da entrevista,2,neutral,hypothesis
7686,"No bolso do colete jeans do sujeito, pode haver um celular.",O sujeito não tem um colete jeans de marca famosa.,2,neutral,hypothesis
4176,Três garrafas de vinagre de vinho tinto estão deitadas irregularmente sobre uma mesa de madeira,O vinagre de vinho tinto não é usado para fazer molho.,2,neutral,hypothesis
2243,O senhor não está dirigindo corretamente,O senhor não está vestindo uma camisa azul.,2,neutral,hypothesis
5366,Um sanduíche de duas camadas com mussarela derretida é realçado por folhas de orégano fresco,O sanduíche não é servido com batatas fritas.,2,neutral,hypothesis
5609,Várias mulheres estão resistindo,As mulheres não estão vestindo roupas vermelhas,2,neutral,hypothesis
3780,As meninas alegres estão brincando com uma pipa azul no gramado do jardim,A pipa azul não voa alto no céu,2,neutral,hypothesis
527,Três garrafas de vinho estão deitadas em um nicho de adega,As garrafas de vinho não são de cor verde,2,neutral,hypothesis
6924,Não vejo nenhuma mulher assando um bolo,Nenhum homem está assando um bolo de chocolate.,2,neutral,hypothesis
7026,Manequim está simulando o uso de um notebook,O manequim não está vestido com roupas da moda.,2,neutral,hypothesis
4988,Uma criança com um lenço bege na cabeça tem uma expressão séria,A criança não está segurando um bichinho de pelúcia.,2,neutral,hypothesis
3957,Uma mulher está caminhando tranquilamente por uma trilha na floresta,A mulher não está ouvindo música enquanto caminha,2,neutral,hypothesis
4168,Uma igreja com duas torres laterais está iluminada no início da noite,A catedral não tem três torres laterais iluminadas durante a noite,2,neutral,hypothesis
190,Um homem não está cortando uma cebola,Um homem não está cozinhando na cozinha.,2,neutral,hypothesis
13,O gato está caçando o rato,O gato não tem pelo branco e preto,2,neutral,hypothesis
5564,Um estudo afirma que indivíduos que demoram para acordar possuem maior inteligência,Indivíduos que dormem mais não têm mais sonhos.,2,neutral,hypothesis
1032,Hoje é um dia celebrado mundialmente como o Dia Internacional do Abraço,"Hoje, várias pessoas não estão abraçando seus entes queridos",2,neutral,hypothesis
8080,Um gato preto está agilmente escalando a árvore e capturando um pássaro com suas garras,O gato preto não está ronronando.,2,neutral,hypothesis
3418,Um influenciador digital está posando ao ar livre em um conjunto de blusa e saia jeans,Um influenciador digital não está usando um chapéu de cowboy enquanto posa para uma foto ao ar livre,2,neutral,hypothesis
1985,"Uma mulher está deitada no sofá com as pernas para cima, tomando chá",A mulher não está assistindo televisão enquanto toma chá no sofá,2,neutral,hypothesis
5920,O homem preencheu vários cartões de aposta na lotérica,O homem não está usando uma camisa azul,2,neutral,hypothesis
7726,O palco de um teatro é decorado com cortinas vermelhas,O palco do teatro não tem uma iluminação intensa,2,neutral,hypothesis
3965,"Uma menina sorridente está sentada com as mãos levantadas, cercada por várias folhas",A menina não usa um casaco vermelho enquanto está sentada.,2,neutral,hypothesis
3807,Um caminhão com a logo da empresa está transportando um trator,O caminhão com a logo da empresa não está estacionado na garagem da empresa,2,neutral,hypothesis
4807,"Uma modelo feminina veste uma blusa rosa com detalhes em branco e azul nas mangas, gola e barra",A modelo não tem cabelos loiros.,2,neutral,hypothesis
1402,Um indivíduo está emergindo do mar,O indivíduo não está usando óculos de sol.,2,neutral,hypothesis
8397,A mulher está correndo na pista de atletismo,A mulher não está correndo na pista de atletismo com tênis azul.,2,neutral,hypothesis
3964,O guerreiro está cuidando de sua arma,O guerreiro não está em um campo aberto.,2,neutral,hypothesis
6720,A loja física terá novos horários e condições de funcionamento a partir do mês que vem,A loja online não terá novos horários e condições de funcionamento a partir do mês que vem,2,neutral,hypothesis
2452,Uma mão está segurando o cartão do cadastro de pessoa física,A mão que segura o cartão não tem as unhas pintadas de vermelho.,2,neutral,hypothesis
4521,Não tem nenhum coala pendurado,Nenhum canguru está saltando por perto.,2,neutral,hypothesis
2134,"Duas pessoas negras estão unindo as mãos, com uma delas segurando a mão da outra entre as suas duas mãos",Duas pessoas não estão conversando enquanto unem as mãos.,2,neutral,hypothesis
6138,Um carro capotado é observado através de um retrovisor,O carro capotado não é vermelho.,2,neutral,hypothesis
6289,Três mulheres corajosas estão correndo e um caminhão está estacionado logo atrás delas,As três mulheres não estão vestindo calças esportivas.,2,neutral,hypothesis
5210,Não existe nenhuma garota pintando telas,Não existem várias telas em branco no estúdio de arte.,2,neutral,hypothesis
3070,As convidadas e a turma do 8° ano estão posando juntas,As convidadas e a turma do 9° ano não estão posando juntas,2,neutral,hypothesis
892,Um piano está sendo fervorosamente tocado por uma mulher,A mulher tocando piano não é uma concertista famosa.,2,neutral,hypothesis
3127,Dois meninos estão vestindo calças azuis e estão empurrando uma caixa em um piso de concreto,Os meninos não estão tentando mover uma caixa pesada.,2,neutral,hypothesis
1011,Várias calças jeans estão dobradas sobre a cama,Não existem camisas dobradas sobre a cama,2,neutral,hypothesis
5344,Uma família está reunida na torre da tirolesa em um parque,A família não está se preparando para almoçar,2,neutral,hypothesis
1314,Um lagarto verde e marrom está em cima de um galho,O lagarto não está se alimentando de insetos.,2,neutral,hypothesis
34,Os pisos estão sendo encerados por uma mulher,A mulher não está usando luvas para encerar os pisos.,2,neutral,hypothesis
5309,Uma mulher de guarda-chuva está caminhando perto de um café,A mulher não pediu um café para viagem no café,2,neutral,hypothesis
6879,Um homem está cortando legumes na tábua,Um homem não está regando as plantas no jardim,2,neutral,hypothesis
2351,O garçom trouxe um copo de cerveja para o cliente,O cliente não está em um bar.,2,neutral,hypothesis
800,Uma mulher está sentada no chão segurando um sanduíche na mão direita,A mulher não está pensando em comprar um refrigerante.,2,neutral,hypothesis
468,"Os pequenos estão correndo ao redor de um carvalho, que é imensamente alto",O carvalho não é uma árvore muito antiga.,2,neutral,hypothesis
399,Peças de lego coloridas foram usadas para recriar uma cena de parque com um carrinho,"As peças de lego não são vermelhas, azuis e amarelas.",2,neutral,hypothesis
1841,Não há nenhum gato brincando livremente no jardim,Não há um cachorro brincando no jardim,2,neutral,hypothesis
7858,Um homem de óculos está lendo um livro vermelho,Um homem não está lendo um jornal,2,neutral,hypothesis
343,O taco de beisebol está sendo solto por uma mulher,Nenhuma mulher está em um campo de beisebol,2,neutral,hypothesis
879,Um grupo de estudantes está fazendo um trabalho em equipe,Nenhum grupo de estudantes está jogando futebol,2,neutral,hypothesis
2625,Um menino brinca de amarelinha ao entardecer,O menino não brinca de amarelinha usando tênis azul,2,neutral,hypothesis
5742,Uma jovem está posicionada entre uma porta com uma perna estendida e os braços apoiados nos batentes,A jovem não está praticando ioga,2,neutral,hypothesis
3269,A descrição alternativa foi selecionada para a semana,A descrição padrão não é mantida para a próxima semana.,2,neutral,hypothesis
5453,Seis pessoas estão próximas a pés de licuri em um ambiente de solo seco e pouca vegetação,Não existem pássaros voando ao redor das pessoas,2,neutral,hypothesis
7643,Uma mulher mascarada levanta um cartaz declarando que sua mesa está livre de Covid-19,A mulher mascarada não está usando luvas enquanto segura o cartaz,2,neutral,hypothesis
4635,O homem está sentindo frio,O homem não está usando um casaco.,2,neutral,hypothesis
2858,Um panetone de pistache possui recheio cremoso verde e cobertura de chocolate branco com raspas de limão,O panetone de pistache não é servido na ceia de Natal,2,neutral,hypothesis
50,Uma pesquisa indica que o consumo de vinho pode contribuir para o combate às rugas e manutenção da jovialidade da pele,A venda de vinho não aumentou.,2,neutral,hypothesis
1763,Os deputados discutem a reforma tributária,Os deputados não estão discutindo a reforma educacional.,2,neutral,hypothesis
2137,Várias embarcações e um barril estão boiando durante uma tempestade em alto mar,O barril não contém suprimentos para as embarcações,2,neutral,hypothesis
392,Um homem está agachado separando pedras de cascalho em um córrego com uma das mãos,O homem não está usando um chapéu enquanto separa as pedras.,2,neutral,hypothesis
8294,O menino está praticando asa delta,O menino não está comendo um sanduíche,2,neutral,hypothesis
7890,Duas pessoas com deficiência visual estão realizando massagem nos pés de um cliente deitado na maca,As duas pessoas que estão realizando a massagem não são irmãs.,2,neutral,hypothesis
6647,"Uma mesa está posta com um prato de lagosta, uma taça de vinho e uma cesta de pães",A mesa não foi posta para uma ocasião especial.,2,neutral,hypothesis
326,Uma menina está segurando um balão azul,Um menino não está brincando com uma bola vermelha.,2,neutral,hypothesis
6633,As embalagens dos cremes estão dispostas sobre toalhas brancas,As embalagens dos cremes não são de vidro e estão sobre toalhas brancas,2,neutral,hypothesis
6915,Numerosos indivíduos se agrupam diante de um arranha-céu que é revestido por um arco-íris de matizes,O arranha-céu colorido não se destaca no meio dos outros edifícios da cidade.,2,neutral,hypothesis
6363,Um homem está caminhando por uma avenida movimentada do centro,O homem não está a caminho do trabalho.,2,neutral,hypothesis
6272,Lixo está acumulado na calçada à beira mar,As pessoas não estão se exercitando na calçada à beira mar.,2,neutral,hypothesis
1167,Cinco pessoas estão sentadas em uma bancada de madeira durante um debate,Cinco pessoas não estão usando roupas formais em um debate,2,neutral,hypothesis
2894,A pergunta feita é qual o nome da playlist que será ouvida após o feriado,A playlist não contém músicas de artistas internacionais,2,neutral,hypothesis
5743,A recrutadora está analisando vários perfis de profissionais em uma prancheta,A recrutadora não tem uma xícara de café ao lado enquanto analisa os perfis.,2,neutral,hypothesis
1938,Um jovem de cabelos pretos e camiseta azul marinho está olhando seriamente para uma foto ao lado de uma coluna de concreto,O jovem de cabelos pretos e camiseta azul marinho não está conversando com um amigo próximo.,2,neutral,hypothesis
6158,Um barco está sendo construído por um pescador com suas próprias mãos,O pescador não é um excelente cozinheiro.,2,neutral,hypothesis
6317,Mãos masculinas estão preparando uma massa de pão,O homem não está usando farinha orgânica para preparar o pão.,2,neutral,hypothesis
5118,O cachorro está se hidratando,O cachorro não está correndo no parque.,2,neutral,hypothesis
6704,"Quatro niguiris de pimentão estão enfileirados, cobertos com molho pesto e erva comestível",Os niguiris não são servidos em um prato de porcelana branca.,2,neutral,hypothesis
1293,O garoto está correndo sozinho pela areia.,O garoto não gosta de correr na praia.,2,neutral,hypothesis
412,Os indivíduos estão correndo apressadamente na calçada em frente a uma livraria,As pessoas não estão entrando na livraria para comprar livros,2,neutral,hypothesis
146,Três potes de geléia de abóbora com noz sem adição de açúcar estão dispostos em formato de pirâmide sobre uma mesa de madeira,A mesa de madeira não está posicionada na cozinha,2,neutral,hypothesis
6394,Há um gato brincando no jardim,O gato não é de cor preta,2,neutral,hypothesis
3922,Uma pessoa está acessando o Portal da Transparência com seu celular,A pessoa não está utilizando um smartphone da marca Apple,2,neutral,hypothesis
5899,Uma casa possui uma placa indicando que oferece atendimento domiciliar,A casa não tem um jardim florido na frente,2,neutral,hypothesis
3404,Um indivíduo está deslizando de skate por uma rampa em um dia ensolarado no parque.,O indivíduo não está usando tênis vermelhos.,2,neutral,hypothesis
6457,Uma pessoa está retirando o milho de uma espiga,A pessoa não está comendo uma maçã,2,neutral,hypothesis
3891,O político está participando de um evento religioso,O político não está usando um terno azul durante um discurso,2,neutral,hypothesis
1450,O Carnaval está programado para começar em 90 dias,O Natal não será comemorado antes do Carnaval,2,neutral,hypothesis
1494,Um homem encapuzado de preto empunhando uma arma está cercado por uma multidão de lápis de cor,O homem encapuzado de preto não é um policial disfarçado,2,neutral,hypothesis
765,O cachorro está sentado no sofá como exemplo de um problema,O sofá em que o cachorro está sentado não é azul,2,neutral,hypothesis
5755,Uma mulher está retirando uma colher de sorvete derretido de uma tigela de frutas,A mulher não está usando uma colher de aço inoxidável.,2,neutral,hypothesis
5084,O post mostra ondas de diferentes tons de azul e alcançou milhares de curtidas nas redes sociais,O post com ondas azuis não foi postado por um famoso fotógrafo de paisagens marítimas.,2,neutral,hypothesis
8312,Vereadores estão sentados atrás de suas mesas durante uma sessão ordinária,Os vereadores não estão discutindo sobre o orçamento anual.,2,neutral,hypothesis
7785,O gato tem olhos verdes.,O gato não está brincando com um novelo de lã.,2,neutral,hypothesis
1373,Uma garrafa de vinho está posicionada ao lado de um cacho de uvas,As uvas ao lado da garrafa de vinho não são verdes,2,neutral,hypothesis
8369,Um imponente gato preto e um delicado gatinho branco estão repousando sobre um muro de tijolos,Um gato cinza não está descansando no muro de tijolos ao lado do gato preto e do gatinho branco.,2,neutral,hypothesis
968,Um menino está jogando futebol em um campo gramado,O menino não está usando uma camisa azul enquanto joga futebol,2,neutral,hypothesis
1045,"A gata mãe está deitada no chão alimentando seus quatro filhotes, todos cor de café com leite",A gata mãe não tem pelo longo e macio.,2,neutral,hypothesis
6806,Uma mulher está cortando frutas na tábua,A mulher não está usando uma faca de cozinha afiada,2,neutral,hypothesis
4163,Uma sala é decorada com papel de parede listrado em tons claros,A sala não tem uma grande janela com vista para o mar,2,neutral,hypothesis
821,Esquiadores estão exclusivamente descendo uma montanha,Os esquiadores não estão curtindo um dia ensolarado na montanha.,2,neutral,hypothesis
7933,Uma criança alegre está depositando moedas em seu cofrinho rosa,Uma criança não está brincando com seu ursinho de pelúcia azul,2,neutral,hypothesis
2909,Dois rapazes adolescentes estão tocando violão na varanda,Os rapazes não estão tocando uma música dos Beatles.,2,neutral,hypothesis
778,O local onde o conjunto de amigos se reuniu não tem barulho,O conjunto de amigos não está comendo pizza,2,neutral,hypothesis
1767,Uma mulher está feliz com o resultado de seu cabelo alisado,A mulher não está vestindo uma camiseta azul,2,neutral,hypothesis
7581,Uma pessoa está descascando uma laranja,A pessoa não está ouvindo música,2,neutral,hypothesis
5378,"A estátua é visível junto à enseada , com um pôr do sol ao fundo",A estátua não é feita de bronze.,2,neutral,hypothesis
2242,Um gato está dormindo no sofá,Um gato de cor não preta está dormindo no sofá,2,neutral,hypothesis
6444,Um garoto está usando um boné e tem seus olhos bem arregalados,O garoto não está sorrindo enquanto usa seu boné.,2,neutral,hypothesis
6228,Um gato branco está pulando no muro,O gato branco não é de uma raça rara.,2,neutral,hypothesis
6824,Estou segurando uma tortinha de limão decorada com um sorridente cãozinho espetado por um palitinho,Não estou segurando uma tortinha de limão com um guardanapo de papel.,2,neutral,hypothesis
1533,Um par de mocassins azuis estão sobre uma corda enrolada,Os mocassins azuis não são de couro.,2,neutral,hypothesis
11,Uma máquina está realizando a limpeza da areia,A máquina não funciona a base de energia elétrica,2,neutral,hypothesis
7434,"Um homem moreno está vestido com um casaco de moletom preto, bermuda de moletom preta e tênis preto",O homem moreno não tem olhos azuis,2,neutral,hypothesis
6041,Um garoto de camisa azul está sentado,O garoto de camisa azul não tem cabelos castanhos,2,neutral,hypothesis
4146,"Durante a noite, um guaxinim é visto olhando para cima enquanto outro está de costas olhando para baixo",O guaxinim que está olhando para cima não está procurando comida nas árvores.,2,neutral,hypothesis
7816,Não existe nenhum homem cortando cebolas em uma tábua e utilizando uma faca de aço inoxidável,Não existe um homem cortando tomates em uma tábua com uma faca de aço inoxidável,2,neutral,hypothesis
3518,Algumas meninas estão posando com sorrisos no rosto,As meninas não estão vestindo roupas azuis enquanto posam,2,neutral,hypothesis
4137,A menina está interagindo com um jogo em forma de labirinto,A menina não está usando uma camiseta azul.,2,neutral,hypothesis
7145,Um frango é servido com acompanhamentos em um prato branco,O frango não é orgânico,2,neutral,hypothesis
2493,A mulher está sentada ao lado da janela,A mulher não está lendo um livro.,2,neutral,hypothesis
3516,Uma mulher está preparando macarrão.,O prato favorito da mulher não é lasanha.,2,neutral,hypothesis
5080,Um homem está fazendo uma pausa em seu treino na academia para comer uma barrinha de cereal,A barrinha de cereal não é de chocolate.,2,neutral,hypothesis
6921,O homem que está preparando o bolo usa um avental azul.,O homem de avental azul não está preparando uma torta,2,neutral,hypothesis
614,Um homem de sobretudo e cachecol de lã está de pé na entrada do museu,Não há mulher de chapéu caminhando no parque próximo ao museu,2,neutral,hypothesis
177,Um estudo indica que longos dias de trabalho podem levar a uma sobrecarga no coração,Poucas pessoas trabalham mais de oito horas por dia.,2,neutral,hypothesis
149,Dois homens estão cantando entusiasmados,Dois homens não estão cantando no palco de um show de talentos,2,neutral,hypothesis
5414,Uma convidada está sorrindo no estúdio da rádio,A convidada no estúdio da rádio não está usando um vestido preto,2,neutral,hypothesis
4565,A mulher está descascando uma cebola,A mulher não está descascando uma batata,2,neutral,hypothesis
3709,Um banner apresenta uma cena do filme em uma sala de cinema,O filme em cartaz não é um sucesso de bilheteria,2,neutral,hypothesis
6844,A garota pequena de vestido vermelho está correndo em direção ao mar,A garota pequena não está segurando um balde azul na mão enquanto corre.,2,neutral,hypothesis
4641,Uma criança está rodopiando na praça sem parar,A criança não está brincando de pega-pega na praça,2,neutral,hypothesis
4605,O sol nasce e seu reflexo é visto no rio ao amanhecer,Os pássaros não começam a cantar quando o sol nasce,2,neutral,hypothesis
2225,A empresa de treinamentos avisou que o curso foi adiado,A empresa de treinamentos não está localizada no centro da cidade,2,neutral,hypothesis
8016,Minha esposa negra está sendo promovida em um anúncio para a transmissão ao vivo de amanhã,Minha esposa não tem um trabalho na indústria da publicidade.,2,neutral,hypothesis
166,Alunos de várias idades estão participando de formaturas,Nenhum estudante está vestindo togas e capelos azuis para a formatura.,2,neutral,hypothesis
245,Uma mulher veste um blusão branco e calça jeans rasgada em um estúdio musical,A mulher não está tocando qualquer instrumento musical no estúdio,2,neutral,hypothesis
6260,Uma mãe está ensinando seu filho a andar de bicicleta e um garoto está assistindo,Nenhum garoto está aprendendo a andar de bicicleta enquanto um amigo assiste.,2,neutral,hypothesis
5819,Uma criança está olhando com ternura para um coelhinho,O coelhinho que a criança está olhando não é branco nem macio,2,neutral,hypothesis
2174,Indivíduos estão posicionados sobre uma ponte,Os indivíduos não estão observando o rio abaixo da ponte.,2,neutral,hypothesis
7165,Uma menina vestindo um moletom cor-de-rosa está segurando um copo térmico,A menina não gosta de chocolate quente.,2,neutral,hypothesis
8019,Uma bicicleta vermelha está encostada na parede branca,A bicicleta vermelha não tem um cesto na frente.,2,neutral,hypothesis
7775,Os jovens estão comprando um balde de frango frito e batatas,Os jovens não estão indo para casa após a compra.,2,neutral,hypothesis
5019,"Várias pessoas estão de pé, segurando um documento, posando para uma foto",As pessoas não estão segurando diplomas.,2,neutral,hypothesis
455,O homem confere a hora no seu relógio dourado,O homem não está vestindo um terno preto,2,neutral,hypothesis
