index,premise,hypothesis,label,readable_label,negated_part
720,Não existe nenhum maço de couve fresca nas mãos de alguém,Alguém está segurando uma couve fresca.,0,contradiction,premise
722,Nenhuma jovem ginasta está de uniforme nem ansiosamente aguardando sua vez de apresentar-se na próxima competição,A ginasta está vestida e pronta para sua próxima competição,0,contradiction,premise
724,Nem uma mãe nem seu filho estão sorrindo juntos para celebrar o aniversário do filho,O filho da mãe está comemorando seu aniversário.,0,contradiction,premise
732,Nenhuma garota de vermelho está correndo de um homem de vermelho,Uma figura feminina está fugindo de uma figura masculina,0,contradiction,premise
733,Nenhum risoto é servido em um prato com design de folha,O risoto está em um prato,0,contradiction,premise
738,Um gatinho não está disponível para adoção responsável,Existe um animal de estimação esperando por um novo lar.,2,neutral,premise
744,A mulher não está cozinhando um prato de macarrão ao molho agridoce,A mulher está preparando uma refeição com macarrão,2,neutral,premise
748,Um estudo afirma que jogar videogame pode diminuir a inteligência,"De acordo com uma pesquisa, jogar videogame pode melhorar a inteligência",0,contradiction,premise
751,"A bebida é um milkshake, adornado com chantilly, uma cereja e dois tubetes não decorativos",A bebida é doce e decorada,0,contradiction,premise
752,Um empreendedor sorridente está sem nenhum tablet,O empreendedor está segurando um objeto em suas mãos.,0,contradiction,premise
753,Uma mulher não está espremendo uma espinha em seu rosto enquanto uma explicação ao lado detalha a formação de acnes,Uma mulher está espremendo uma espinha no rosto e há uma explicação sobre acnes ao lado dela,0,contradiction,premise
759,Uma garota está dançando debaixo do sol no campo,Uma criança está se molhando enquanto dança ao ar livre,0,contradiction,premise
762,O homem está apoiado em um muro e não está vestindo jeans azul,O homem está vestindo jeans azul.,0,contradiction,premise
763,O atleta está observando um arremesso de peso em uma olimpíada,O atleta está competindo em um evento esportivo,0,contradiction,premise
764,Um gato malhado não está se divertindo com um novelo de lã desfiado em um tapete vermelho,O gato malhado está brincando com um novelo de lã em cima de um tapete de cor vermelha,0,contradiction,premise
765,Uma garota está empunhando uma rede de borboletas e não tentando capturar uma mariposa,A garota está tentando capturar uma mariposa.,0,contradiction,premise
775,O senador está sozinho e sem a companhia de sua esposa,A esposa do senador está com ele,0,contradiction,premise
776,Não há nenhum menino empinando uma pipa de papel,Existe um garoto brincando com uma pipa de papel,0,contradiction,premise
780,Uma mulher negra não está sorrindo de olhos fechados,Uma pessoa está com os olhos fechados e sorrindo.,0,contradiction,premise
783,Nenhuma garça está deslizando pelo manguezal,Uma garça está se movendo pelo manguezal,0,contradiction,premise
785,Menos de sete pessoas estão sentadas à mesa posando,Existe um grupo de pessoas posando para uma foto à mesa.,2,neutral,premise
787,Nenhum gato está se aquecendo em um telhado sob o brilho da lua,Existe um gato em um telhado à noite.,0,contradiction,premise
789,Nenhuma nota pública foi escrita pelo político sobre o acidente sofrido,O político escreveu uma nota sobre o acidente que sofreu,0,contradiction,premise
790,Uma mulher no palco não está tocando fervorosamente seu violão,Uma pessoa está tocando um instrumento musical no palco.,2,neutral,premise
796,Um homem não está segurando um livro aberto,Uma pessoa está com um livro aberto em suas mãos.,0,contradiction,premise
798,Nenhuma mulher está folheando um livro enquanto há várias outras obras empilhadas ao fundo,"Ao fundo, há várias obras literárias empilhadas enquanto uma mulher folheia um livro",0,contradiction,premise
799,Menos de seis participantes estão em uma reunião ao redor de uma mesa,Há uma reunião acontecendo com a participação de mais de cinco pessoas.,2,neutral,premise
800,Na sala não há um quadro com uma linda pintura,Existe uma pintura bonita na sala,0,contradiction,premise
804,Três pessoas não estão dormindo no chão de um terminal de ônibus vazio,Existe um terminal de ônibus vazio.,2,neutral,premise
809,Caixas de presente amarelas sem laços azuis foram entregues,As caixas de presente entregues têm laços azuis.,0,contradiction,premise
812,Um homem não está fazendo o sinal de positivo com a mão,Há um homem mostrando um gesto afirmativo,0,contradiction,premise
814,Uma borboleta desaconselha uma lagarta a não se transformar para voar,A borboleta está orientando a lagarta sobre o processo de metamorfose para voar,0,contradiction,premise
819,Há um homem preparando café na cozinha,A cozinha está livre de homens.,0,contradiction,premise
820,Duas equipes não estão avidamente disputando uma partida de vôlei na praia,Duas equipes estão envolvidas em uma intensa partida de vôlei na areia.,2,neutral,premise
823,Petiscos e bebidas não estão sendo servidos aos convidados,Os convidados estão recebendo petiscos e bebidas.,0,contradiction,premise
825,"A seleção de atletas não está reunida, com algumas delas em pé e outras sentadas","Há atletas em posições diferentes, alguns em pé e outros sentados.",0,contradiction,premise
826,Dois indivíduos não estão trabalhando no computador,Duas pessoas estão utilizando um computador,0,contradiction,premise
828,Uma mulher não está manipulando frutas em uma tigela,As frutas estão sendo colocadas em uma tigela por uma mulher,0,contradiction,premise
830,"O palco não está preparado para a apresentação, com a cortina ainda fechada",Haverá uma apresentação no palco.,2,neutral,premise
831,Nenhuma sirene da polícia é ouvida nos arredores,Existe uma atividade policial nas proximidades,2,neutral,premise
832,As carteiras não estão vazias em uma sala de aula,Não há nada nas carteiras da sala de aula,0,contradiction,premise
839,O resultado da segunda chamada do vestibular ainda não está disponível no site oficial,Alguém pode verificar se passou no vestibular.,2,neutral,premise
856,Um ciclista com colete reflexivo está parado em uma bicicleta vermelha ao lado da ciclovia,Um ciclista está parado ao lado da ciclovia sem um colete reflexivo,0,contradiction,premise
858,Uma mulher não envolta em uma toalha está se maquiando diante de um espelho,Uma mulher está se maquiando diante de um espelho.,2,neutral,premise
863,"Duas mães não estão sentadas sendo maquiadas, com uma mesa cheia de produtos de maquiagem entre elas",Há produtos de maquiagem na mesa,2,neutral,premise
864,Um escorredor de louça de dois andares com vários compartimentos não está localizado acima das pias,O escorredor de louça com vários compartimentos está colocado acima das pias,0,contradiction,premise
866,Três gatinhos listrados não estão divertindo-se com um gatinho preto e um novelo de lã,Há três gatinhos listrados e um gatinho preto brincando com um novelo de lã,0,contradiction,premise
867,A toalha seca que está sobre uma necessaire,A toalha que está em cima da necessaire está úmida,0,contradiction,premise
868,Um copo está vazio de milkshake de tareco,O copo tem algo dentro dele.,0,contradiction,premise
869,Um homem de pele branca está evitando usar creme no seu rosto,Há um homem aplicando creme no rosto.,0,contradiction,premise
873,Uma antiga estante de farmácia não exibe frascos e potes pertencentes daquela época,Os frascos e potes exibidos na antiga estante de farmácia pertencem àquela época,0,contradiction,premise
874,"Um gato, que não é branco, está pulando no muro",Um animal felino de cor clara está pulando em um muro.,0,contradiction,premise
875,Algum corredor cansado está descansando,Nenhum corredor está comemorando com sinais de cansaço,0,contradiction,premise
879,Não foi filmada nenhuma série explicativa do coronavírus,Uma série explicativa sobre o coronavírus foi criada e filmada.,0,contradiction,premise
880,"Uma pequena gata cinzenta está sem laço rosa, visível sobre as almofadas com um novelo de lã verde",A pequena gata está escondida entre as almofadas com um novelo de lã,0,contradiction,premise
885,Uma parede colorida é iluminada e sem decoração de painéis de MDF preto formando algo,Há uma decoração de árvore em três painéis de MDF preto numa parede branca iluminada,0,contradiction,premise
888,Há uma mulher batendo uma panela sobre o fogão no quintal,O quintal está livre de mulheres usando panelas sobre o fogão,0,contradiction,premise
892,A mulher não está aplicando o cream cheese em um bagel torrado,A mulher está manuseando um bagel torrado.,2,neutral,premise
893,Três mulheres e um garoto fora de vista não estão fazendo poses divertidas ao lado de uma cerca de bambu,Três mulheres e um garoto estão fazendo poses divertidas ao lado de uma cerca de bambu,0,contradiction,premise
894,Não há um koala subindo na árvore,Há um koala que está subindo em uma árvore.,0,contradiction,premise
895,Um homem não está aparando a barba meticulosamente,A barba do homem está sendo cuidadosamente aparada,0,contradiction,premise
896,Uma mulher em um skate pink não está fazendo manobras enquanto uma amiga em um patins azul não está se aproximando,Duas mulheres estão praticando esportes com skate e patins.,2,neutral,premise
904,O gato cinzento peludo não está pulando pelos telhados da vizinhança,O gato cinzento está se movendo pelos telhados da vizinhança,2,neutral,premise
906,Uma garota não está sussurrando para uma flor,A menina está falando baixinho para uma planta,2,neutral,premise
907,Dois lobos cinzentos não estão descansando lado a lado,Dois lobos estão juntos.,2,neutral,premise
908,A palavra LUTO não está escrita com letras brancas em um fundo preto,O fundo preto tem a palavra LUTO escrita em letras brancas,0,contradiction,premise
911,A logo oficial do podcast não é apresentada em tom rosado,O podcast tem uma logo de cor rosa,0,contradiction,premise
914,Uma criança não está aprendendo a andar de skate com a ajuda de um professor,O professor está auxiliando uma criança a andar de skate.,0,contradiction,premise
917,Um par de sapatos não está no cabide,"Um par de sapatos não está no chão, mas sim pendurado",0,contradiction,premise
921,Uma louça cheia de brigadeiros não está sobre uma mesa de madeira,Brigadeiros estão dispostos sobre uma mesa de madeira,0,contradiction,premise
932,Uma garota não está pintando um quadro,Um quadro está sendo pintado por uma garota,0,contradiction,premise
933,"A deputada, a primeira-dama e o prefeito não expressam felicidade e satisfação após uma reunião bem-sucedida","A reunião com a deputada, a primeira-dama e o prefeito foi bem sucedida.",0,contradiction,premise
934,O ministro da saúde não é mostrado,Uma autoridade da saúde está sendo apresentada,0,contradiction,premise
939,"Não estou sentada no chão da sala de casa, abraçando minha vira-lata cabeluda","Estou no chão da sala de casa, com minha vira-lata cabeluda nos braços",0,contradiction,premise
945,Um garoto pequeno de vermelho não está correndo pelo campo,Um garoto está se movimentando pelo campo,2,neutral,premise
949,Um garotinho não está sentado segurando carinhosamente a cabeça de um cachorrinho próximo à sua,Um menino está interagindo afetuosamente com um cão.,0,contradiction,premise
950,Um cachorro não está pintando um quadro,Existe um quadro sendo pintado por um cachorro.,0,contradiction,premise
963,Os homens e as mulheres não estão sendo reunidos próximos às mesas ao livre,Há uma reunião de pessoas ao ar livre.,2,neutral,premise
964,Um menino de camisa azul não está correndo imprudentemente ao redor da piscina,Existe um menino de camisa azul correndo ao redor da piscina sem cuidado,2,neutral,premise
967,Os atletas não estão manipulando a bola de vôlei,Os atletas estão interagindo com a bola de vôlei,2,neutral,premise
969,A delegação brasileira não está usando quimonos tradicionais japoneses,A delegação brasileira está vestida com trajes japoneses,2,neutral,premise
979,A cada compra o cliente não recebe dois cupons de desconto,O número de cupons de desconto que o cliente obtém após cada compra é dois,0,contradiction,premise
987,Um barco não está navegando,Há um barco em movimento na água.,0,contradiction,premise
988,O homem não veste uma camisa de moletom com capuz nas cores vermelho e preto,O homem está vestindo um moletom com capuz,2,neutral,premise
996,Um templo não está em chamas na avenida principal,O fogo está destruindo um templo na avenida principal,0,contradiction,premise
997,Um polvo não é visto no fundo do mar,Existe um polvo habitando o fundo do mar.,2,neutral,premise
1002,Uma mulher não está usando uma máscara com representações de vírus enquanto questiona como o coronavírus impacta as relações de trabalho,Uma mulher mascarada está questionando o impacto do coronavírus nas relações de trabalho,2,neutral,premise
1007,Uma criança não está deslizando pela areia dourada,A criança está brincando na areia,0,contradiction,premise
1008,O avião não é visto na pista com o hangar ao fundo,"O avião está posicionado na pista de decolagem, com o hangar visível atrás dele",0,contradiction,premise
1012,Diversos vasos contendo mudas não estão localizados em uma estufa,As mudas estão sendo cultivadas em uma estufa,0,contradiction,premise
1014,"Alunas de balé, mães e professora não prestam homenagem ao Outubro Rosa",As alunas de balé estão participando de uma homenagem ao Outubro Rosa.,0,contradiction,premise
1016,A tela não está completamente branca,Não há cores na tela,0,contradiction,premise
1019,"O garoto, que é muito jovem, não está meticulosamente amarrando os cadarços de seu tênis",Uma criança está dando nó nos cadarços do tênis com muito cuidado.,0,contradiction,premise
1022,O homem não está misturando legumes em uma panela,Legumes estão sendo misturados em uma panela por um homem,0,contradiction,premise
1023,O gato não está quieto diante da câmera,O gato não está fazendo barulho.,2,neutral,premise
1024,Um bolo não está sendo assado no forno por um homem,Um homem está assando um bolo,0,contradiction,premise
1029,O homem acredita que as pessoas valem o derramamento de lágrimas,O homem não acha que as pessoas merecem suas lágrimas,0,contradiction,premise
1033,Profissionais de saúde não estão administrando vacinas contra a gripe,Pessoas estão sendo vacinadas contra a gripe.,0,contradiction,premise
1035,A mulher não está calmamente lendo um livro debaixo de um pinheiro,Existe uma pessoa lendo um livro em algum lugar.,2,neutral,premise
1039,Uma médica não está examinando a garganta de uma paciente e não questiona a importância da videolaringoscopia,Uma profissional da saúde está questionando a relevância do uso de um aparelho para visualização da laringe durante um exame de garganta,2,neutral,premise
1043,Uma mulher não está correndo acompanhada de um personal trainer,Uma pessoa está auxiliando a mulher na corrida,0,contradiction,premise
1045,Dois irmãos não estão exibindo seus dentes manchados de vermelho e amarelo,Os irmãos têm dentes manchados,0,contradiction,premise
1047,Um estudo revela que a preguiça pode não ser benéfica para a saúde,"A preguiça pode ser benéfica para a saúde, de acordo com um estudo.",0,contradiction,premise
1050,"Relógios digitais não estão disponíveis nas cores dourada, rosé e prata","Existem relógios digitais dourados, rosé e prata no mercado.",0,contradiction,premise
1052,Uma turma de jovens não está disputando uma partida de vôlei na areia da praia,Existe uma partida de vôlei acontecendo na praia com a participação de jovens,0,contradiction,premise
1056,O pequeno garoto não está pedalando sua bicicleta triciclo pela trilha do parque,Um garoto está andando de triciclo,2,neutral,premise
1062,"Os casarões, apesar de modernos, não possuem boa acessibilidade",Os casarões são estruturas antigas com fácil acesso.,0,contradiction,premise
1069,A pizza está sendo cortada pelo homem,A pizza está inteira,0,contradiction,premise
1070,O plenário da assembleia não está em exibição,Existe uma assembleia acontecendo atualmente.,2,neutral,premise
1074,Os avós não são considerados bênçãos na família e podem se tornar fontes de conflito ou descontentamento,Os avós trazem felicidade para a família,0,contradiction,premise
1077,"Um manequim não está vestido com uma blusa mostarda de decote em V e alças finas, e uma saia branca curta com pregas na barra",Há uma blusa mostarda e uma saia branca no manequim,0,contradiction,premise
1080,A janela da sala de estar está aberta.,Não há uma corrente de ar passando pela sala de estar.,2,neutral,premise
1081,"Um filhote de tamanduá não está em um viveiro, cercado por pedaços de madeira e cobertores",O filhote de tamanduá se encontra em um recinto com pedaços de madeira e cobertores,0,contradiction,premise
1083,É importante desistir do amor e aceitar aqueles que não são capazes de amar,"Devemos sempre amar, mas devemos deixar de lado aqueles que não sabem amar.",2,neutral,premise
1089,O perfume não tem vidro de cor preta com tampa preta,O perfume está em um frasco escuro.,2,neutral,premise
1096,Pessoas não estão reunidas e sorrindo em uma sala de aula,Há pessoas sorrindo em uma sala de aula.,0,contradiction,premise
1098,Nenhum broto está nascendo no solo,Um novo broto está surgindo do solo.,0,contradiction,premise
1102,Nenhum brigadeiro de limão siciliano está enrolado em granulado bolinha verde ou disposto em uma bandeja retangular de madeira,Brigadeiros envoltos em granulado verde estão dispostos em uma bandeja retangular,0,contradiction,premise
1106,Nenhum estudo sugere que jantar enquanto assiste TV ou usa o celular possa levar ao ganho de peso,Assistir TV ou usar o celular durante as refeições pode aumentar o risco de obesidade.,2,neutral,premise
1108,Duas mulheres estão tirando um descanso no plantio do jardim,Duas mulheres estão ocupadas com o plantio de um jardim,0,contradiction,premise
1109,Um empreendedor rural não está transferindo grãos de uma mão para a outra,Grãos estão sendo movidos de uma mão para a outra.,0,contradiction,premise
1110,Nenhum aluno está nos corredores do colégio apresentando seus trabalhos de Ciências,Há estudantes exibindo seus projetos de ciências no colégio,0,contradiction,premise
1113,Os pais da garota não estão presentes,A garota não está sozinha,0,contradiction,premise
1119,Um homem não está soltando um pássaro,Um pássaro está sendo solto por um homem,0,contradiction,premise
1121,"Não há um pacote de massa de pastel fresca, sem glúten e sem leite, sobre uma mesa","Há uma massa de pastel fresca, sem glúten e sem leite, disponível sobre um móvel.",0,contradiction,premise
1123,Nenhum aparelho removível está presente,Existe um dispositivo que pode ser removido.,0,contradiction,premise
1128,Policiais não prendem o motorista no local onde a carreta foi parada,Um motorista está sendo preso por policiais.,0,contradiction,premise
1129,Há diversas pessoas repousando nos bancos e admirando o pôr do sol,Os bancos estão vazios durante o pôr do sol.,0,contradiction,premise
1130,"Nenhum profissional da saúde está aplicando vacinas, e ninguém está usando máscaras de proteção",A mulher está sendo vacinada.,0,contradiction,premise
1131,Não há halteres e a maçã não está enrolada com uma fita métrica,Existem dois pesos e uma maçã envolvida por uma fita métrica dispostos,0,contradiction,premise
1134,Nenhum body estampado está na vitrine da loja,Existem três bodies à mostra na loja.,0,contradiction,premise
1137,Há um menino de azul segurando uma pipa,Não há nenhuma criança de azul com uma pipa em suas mãos.,0,contradiction,premise
1138,Nenhum homem está preparando o café da manhã,Existe um homem fazendo a primeira refeição do dia,0,contradiction,premise
1143,Nenhuma modelo está posando com a mão esquerda no rosto vestindo um macaquinho floral,A modelo está usando um macaquinho floral,0,contradiction,premise
1144,Não há pantera se movendo silenciosamente,A pantera está se deslocando sem fazer barulho,0,contradiction,premise
1156,O gato branco na areia está parado na praia sem perseguir uma pena,O gato branco está brincando com uma pena na praia.,0,contradiction,premise
1160,Nenhuma profissional da saúde está aplicando a vacina no braço de uma mulher,A mulher está sendo vacinada,0,contradiction,premise
1163,A pessoa não tem cicatriz nas costas por qualquer cirurgia de escoliose,A pessoa passou por um procedimento cirúrgico.,0,contradiction,premise
1167,Um pedaço de pão não está sendo comido de maneira tranquila por um pássaro,O pássaro está se alimentando de um pedaço de pão,0,contradiction,premise
1169,Um bando de amigos não se reúne à beira do lago,Há um grupo de amigos à beira do lago,0,contradiction,premise
1170,As informações essenciais não estão escritas no manual,O manual contém as informações necessárias.,0,contradiction,premise
1176,O novo presidente não está realizando o juramento de posse,O novo líder está sendo empossado.,0,contradiction,premise
1177,Nenhuma gata malhada está perseguindo uma gata siamesa em uma colina pedregosa,A gata siamesa está sendo perseguida por uma gata malhada em terreno acidentado,0,contradiction,premise
1179,Um garoto de bermuda está surfando nas ondas,Não há garoto de bermuda surfando nas ondas,0,contradiction,premise
1180,Um indivíduo não está cantando,Existe uma pessoa produzindo música com a sua voz.,0,contradiction,premise
1182,Policiais não estão em ação numa área dominada pelo tráfico de drogas,As forças de segurança estão atuando em uma área controlada pelo comércio ilegal de substâncias ilícitas.,0,contradiction,premise
1184,Nenhum lagarto está no gramado aproveitando o sol,Há um lagarto se aquecendo ao sol no gramado,0,contradiction,premise
1185,Não há um homem sentado em uma cadeira na beira de um rio,Há um homem à beira de um rio.,0,contradiction,premise
1189,Uma mulher não está praticando ioga ao pôr do sol na areia,A mulher está na areia durante o pôr do sol.,0,contradiction,premise
1190,Uma tábua especial de frios não contém opções variadas,A tábua de frios tem muitas escolhas,0,contradiction,premise
1194,Duas mulheres não estão remando em um caiaque vermelho no lago,Há pessoas remando em um caiaque no lago,2,neutral,premise
1200,Um helicóptero não é ilustrado voando entre as nuvens,Há um helicóptero voando no céu,0,contradiction,premise
1202,Um mapa não indica a região impactada pela chuva,A chuva afetou uma região que está identificada no mapa,0,contradiction,premise
1203,O céu não está nublado e ventando,O clima está ventoso e com muitas nuvens no céu,0,contradiction,premise
1204,O bebê não veste um macacão com estampa de pequenas folhinhas,A roupa do bebê tem desenhos de folhas.,0,contradiction,premise
1206,Uma escultura de um veado sendo atacado por outros animais não está cercada por muitas árvores,A escultura é cercada por árvores.,0,contradiction,premise
1207,Uma mãe e seu filho não estão sendo assustados no carrinho de um trem fantasma,Há pessoas assustadas no trem fantasma,2,neutral,premise
1210,Da janela não se vê uma chaminé branca e vermelha liberando fumaça,Há uma chaminé liberando fumaça visível da janela.,0,contradiction,premise
1212,A garota não está equilibrando-se em um monociclo sobre uma ponte de corda,Uma garota está fazendo uma manobra em um monociclo em uma ponte de corda,0,contradiction,premise
1217,Uma bola vermelha não está sendo chutada por uma criança que está brincando no parque,Um objeto vermelho está sendo chutado por um pequeno ser humano que está se divertindo em uma área de recreação,0,contradiction,premise
1220,"O caminhão de bombeiros, que é vermelho, não está acelerando pela rua",O caminhão de bombeiros vermelho está se movendo rapidamente pela rua,0,contradiction,premise
1230,Diversos sabores de refeições congeladas não estão disponíveis para venda,Há uma variedade de refeições congeladas à venda,0,contradiction,premise
1231,Uma mão não está manuseando uma máquina de cartão para realizar um pagamento,Um pagamento está sendo realizado através de uma máquina de cartão,0,contradiction,premise
1239,Vários pedaços de sushi não estão sendo degustados por um homem,Um homem está comendo sushi,0,contradiction,premise
1242,Uma menina com características indígenas não está sentada,Há uma menina sentada.,0,contradiction,premise
1246,Pessoas não estão sentadas em formato de roda em um moderno e colorido espaço de trabalho,Há pessoas sentadas em um círculo em um ambiente de trabalho contemporâneo e colorido,0,contradiction,premise
1252,Um vidro transparente com álcool em gel não está posicionado sobre duas máscaras para o rosto em um balcão preto,Há um recipiente de álcool em gel localizado sobre duas máscaras faciais em um balcão de cor escura,0,contradiction,premise
1254,Bolos não são expostos na mostra de bolos da cidade,Há bolos na mostra de bolos da cidade,0,contradiction,premise
1262,Nenhuma menina está relaxando na areia à beira do mar,Há pessoas descansando na praia,2,neutral,premise
1263,"Uma mulher está agachada, mas não está sofrendo de dor enquanto se exercita",A mulher está sentindo dor enquanto se exercita,0,contradiction,premise
1265,O atraso no pagamento de uma das três últimas parcelas da prestação de alimento não resulta em prisão civil,A pessoa pode ser presa por não pagar uma das três últimas parcelas da prestação de alimento.,0,contradiction,premise
1266,A modelo veste um biquíni que não é azul com detalhe em verde,A modelo está usando um biquíni colorido,2,neutral,premise
1267,A escola não precisa de mais professores de ciências e matemática,A escola está com falta de professores em algumas disciplinas.,0,contradiction,premise
1268,Uma aluna não está realizando um corte de cabelo em um homem,Um homem está tendo seu cabelo cortado por uma estudante,0,contradiction,premise
1269,"Dois amigos estão sentados à beira do lago, mas o silêncio não os preenche",Os amigos estão sentados à beira do lago sem falar nada,2,neutral,premise
1274,Soldados não estão alinhados para comemorar o dia da independência,Existe um grupo de soldados preparado para uma celebração do dia da independência.,0,contradiction,premise
1277,Caramelos de leite não estão dispostos na mão,Há caramelos de leite na mão de alguém,0,contradiction,premise
1278,"Não há duas mulheres montadas em um elefante, e nenhum elefante está em destaque à frente",Existem pelo menos três elefantes no local,0,contradiction,premise
1281,Há uma mulher bebendo água,Todas as mulheres presentes não estão consumindo água.,0,contradiction,premise
1282,Um gatinho cinza não está arranhando um sofá,O sofá está sendo arranhado por um gatinho cinza,0,contradiction,premise
1288,Um bolo de chocolate não está decorado com cobertura de morango,O bolo de chocolate tem cobertura de morango.,0,contradiction,premise
1291,A mulher não está sentada no jardim e a criança não está escorregando do balanço,A mulher está no jardim e a criança está saindo do balanço,0,contradiction,premise
1293,Diferentes conjuntos de pares de brincos não estão a venda,Há vários pares de brincos disponíveis para compra,0,contradiction,premise
1294,Nenhuma orquídea roxa está em um vaso claro,Há uma orquídea de cor roxa em um recipiente claro,0,contradiction,premise
1299,"Quatro latas de bebida em pó não estão organizadas em duas fileiras, duas em cima e duas embaixo",Existem duas latas de bebida em pó na fileira de cima e duas na fileira de baixo,0,contradiction,premise
1300,A Seleção Brasileira não está exibindo o troféu do mundial,A Seleção Brasileira ganhou o mundial,2,neutral,premise
1303,A mercearia não vende grãos de café torrados e folhas de chá preto,A mercearia comercializa produtos como grãos de café torrados e folhas de chá preto,0,contradiction,premise
1306,Mulheres não estão plantando sementes,Há mulheres que estão plantando,0,contradiction,premise
1309,O cachorro não está correndo atrás da bola no parque,Um cachorro está perseguindo uma bola em um local aberto,0,contradiction,premise
1310,Uma animação não mostra um jornal emergindo de um celular branco segurado na mão,Um celular branco está sendo usado para visualizar a animação de um jornal,0,contradiction,premise
1317,Muitos surfistas não estão deslizando sobre as ondas,Há pessoas praticando surfe.,0,contradiction,premise
1319,O avião não está pronto para decolar,A aeronave está prestes a iniciar seu voo,0,contradiction,premise
1320,Um barco não está sendo navegado por um jovem,Um jovem está navegando um barco,0,contradiction,premise
1327,Uma taça contendo um drink de morango não está posicionada sobre uma mesa preta de madeira,Há um drink de morango em cima de uma mesa.,0,contradiction,premise
1329,Uma drusa de cristal não enfeita a escrivaninha,Há um adorno de cristal na escrivaninha.,0,contradiction,premise
1331,Um homem negro não está aplicando colírio nos olhos,Um indivíduo de pele escura está colocando gotas em seus olhos.,0,contradiction,premise
1332,Um cisne majestoso não está repousando na margem de um lago sereno,Existe um cisne na margem de um lago.,0,contradiction,premise
1335,"Objetos, incluindo livros e máquinas de escrever, não estão dispostos em prateleiras",Livros e máquinas de escrever estão organizados em prateleiras.,0,contradiction,premise
1339,Não há visitantes ou pesquisadores presentes no sítio geológico,Há pessoas no sítio geológico.,0,contradiction,premise
1340,Uma menina não está pulando enquanto joga tênis de praia com um instrutor,Uma menina está jogando tênis de praia com um instrutor e está pulando,0,contradiction,premise
1345,Uma mulher não está de pé,A mulher não está sentada,2,neutral,premise
1349,O indivíduo não está afinando o violão,O indivíduo está ajustando as cordas do violão,0,contradiction,premise
1351,A vacinação não está sendo realizada pelo sistema drive thru,As pessoas estão recebendo a vacina através do sistema drive thru,0,contradiction,premise
1357,Um gato preto está comendo ração do prato,O gato preto não está se alimentando.,0,contradiction,premise
1360,O texto não celebra o Dia das Mulheres,O texto é uma homenagem ao Dia das Mulheres,0,contradiction,premise
1363,"A cama não está arrumada ou não há uma bandeja com uma xícara de café, uma agenda e um notebook sobre ela","Há uma xícara de café, uma agenda e um notebook na cama arrumada.",0,contradiction,premise
1366,Um broche de tampa metalizada não está fixado no centro de um tecido branco de algodão,Há uma tampa metalizada presa em um tecido branco.,0,contradiction,premise
1367,Os estudantes da turma não posam juntos com um grande cartaz que contém informações sobre um campeonato,Os estudantes estão posando com um cartaz sobre um campeonato,0,contradiction,premise
1368,"O céu não exibe tons de amarelo, laranja e vermelho como se estivesse em chamas",O céu tem cores quentes similares ao fogo,0,contradiction,premise
1372,Um garoto jovem não está comercializando seu patinete,Um garoto está vendendo seu patinete,0,contradiction,premise
1377,Um empresário não está em seu local de trabalho enquanto a taxa de abertura de empresas aumenta,O empresário está no escritório ao mesmo tempo que há um aumento na criação de novas empresas,0,contradiction,premise
1378,"A lancheria não serve um sanduíche composto por pão tipo baguete, alface, tomate, pepino, queijo, carne e bacon",A lancheria tem em seu menu um sanduíche com bacon,2,neutral,premise
1379,"Várias crianças não estão de mãos dadas em três fileiras, simbolizando os jovens beneficiados pelo projeto",O projeto beneficia jovens.,2,neutral,premise
1383,Uma cadela não está se divertindo com folhas nem demonstrando um comportamento travesso,Uma cadela se diverte brincando com folhas e age de maneira travessa.,0,contradiction,premise
1389,O pesquisador não ressalta a importância fundamental da mobilidade e expressão em todas as atividades,O pesquisador destaca a necessidade de mobilidade e expressão em todas as atividades.,0,contradiction,premise
1391,Uma criança não está se divertindo com seu carrinho de brinquedo,Uma criança está brincando com um carrinho de brinquedo,2,neutral,premise
1392,"Não existem cinco sapatos diferentes em exibição, três dos quais são de salto alto",Há três sapatos de salto alto em exibição,2,neutral,premise
1393,Atores e atrizes da peça estão sem os seus figurinos para a promoção do espetáculo,Os atores estão vestidos para a promoção do espetáculo,0,contradiction,premise
1396,A informação principal é que as eleições já aconteceram,As eleições não aconteceram ainda.,0,contradiction,premise
1397,Uma garrafa de vinho tinto está ausente dos ingredientes para uma macarronada,A garrafa de vinho tinto faz parte dos ingredientes para a macarronada,0,contradiction,premise
1398,Formigas não são encontradas em nenhum espinho de acácia,Existem formigas em um espinho de acácia,0,contradiction,premise
1400,"Eu e minha noiva tiramos uma selfie após o nosso casamento, junto com fotos de família",Fotos foram tiradas durante o casamento.,2,neutral,premise
1401,A loja não anuncia a possibilidade de encomendar brigadeiros,A loja oferece serviços de encomendas.,2,neutral,premise
1413,Existe um homem tocando piano,O piano não está sendo tocado por um homem,0,contradiction,premise
1414,"O escritório não possui vista para um jardim com árvores verdes, bromélias e uma fonte de água corrente",O escritório tem visão para um jardim com uma fonte de água corrente,0,contradiction,premise
1419,"A linha retrátil de produtos, incluindo garrafas, copos e marmitas, não está em exibição no estande da empresa",Há uma variedade de produtos reutilizáveis sendo exibidos no estande da empresa.,0,contradiction,premise
1420,Um estudo revela que menos de 1 milhão de pessoas morrem anualmente devido a doenças transmitidas por insetos,"Anualmente, muitas mortes são causadas por doenças transmitidas por insetos.",2,neutral,premise
